lat/lng,soil_moisture_01,surface_temperature_01,soil_moisture_02,surface_temperature_02,soil_moisture_03,surface_temperature_03,soil_moisture_04,surface_temperature_04,soil_moisture_05,surface_temperature_05,soil_moisture_06,surface_temperature_06,soil_moisture_07,surface_temperature_07,soil_moisture_08,surface_temperature_08,soil_moisture_09,surface_temperature_09,soil_moisture_10,surface_temperature_10,soil_moisture_11,surface_temperature_11,soil_moisture_12,surface_temperature_12
"10.651252,-66.28631",-9999.0,,301.9117,,,,,,,,,,,,,,,,,,,,,,,
"-44.501,-81.59751",-9999.0,,291.69772,,,,,,,,,,,,,,,,,,,,,,,
"-27.417961,-75.622406",-9999.0,,298.15826,,,,,,,,,,,,,,,,,,,,,,,
"-36.027473,-54.336098",-9999.0,,301.5474,,,,,,,,,,,,,,,,,,,,,,,
"-15.286747,-47.987553",0.22224265,,302.9061,,,,,,,,,,,,,,,,,,,,,,,
"-18.233519,-21.473028",-9999.0,,304.54486,,,,,,,,,,,,,,,,,,,,,,,
"-48.579163,-55.08299",-9999.0,,287.0235,,,,,,,,,,,,,,,,,,,,,,,
"-9.504226,-70.020744",0.2319094,,298.26105,,,,,,,,,,,,,,,,,,,,,,,
"-14.119713,-47.61411",0.22280546,,302.28745,,,,,,,,,,,,,,,,,,,,,,,
"-37.07728,-54.336098",-9999.0,,297.39804,,,,,,,,,,,,,,,,,,,,,,,
"-16.754568,-47.240665",0.22778055,,302.9251,,,,,,,,,,,,,,,,,,,,,,,
"-39.22136,-79.35685",-9999.0,,295.75732,,,,,,,,,,,,,,,,,,,,,,,
"-23.978218,-75.24896",-9999.0,,298.36887,,,,,,,,,,,,,,,,,,,,,,,
"-39.22136,-49.85477",-9999.0,,299.4869,,,,,,,,,,,,,,,,,,,,,,,
"-42.565308,-29.315353",-9999.0,,290.74866,,,,,,,,,,,,,,,,,,,,,,,
"-5.2322764,-20.726141",-9999.0,,305.9534,,,,,,,,,,,,,,,,,,,,,,,
"-25.529726,-24.46058",-9999.0,,305.2079,,,,,,,,,,,,,,,,,,,,,,,
"-8.075637,-46.12033",0.16940767,,306.1392,,,,,,,,,,,,,,,,,,,,,,,
"-45.293133,-27.074688",-9999.0,,288.1351,,,,,,,,,,,,,,,,,,,,,,,
"-54.43256,-34.543568",-9999.0,,279.94406,,,,,,,,,,,,,,,,,,,,,,,
"-20.325144,-49.107883",0.26669216,,303.34933,,,,,,,,,,,,,,,,,,,,,,,
"-20.325144,-71.88797",-9999.0,,301.50552,,,,,,,,,,,,,,,,,,,,,,,
"-51.18893,-53.215767",-9999.0,,286.11362,,,,,,,,,,,,,,,,,,,,,,,
"-39.22136,-27.448133",-9999.0,,294.6285,,,,,,,,,,,,,,,,,,,,,,,
"-54.43256,-30.435684",-9999.0,,278.99493,,,,,,,,,,,,,,,,,,,,,,,
"3.2497935,-43.87967",-9999.0,,306.6849,,,,,,,,,,,,,,,,,,,,,,,
"-12.958479,-21.099585",-9999.0,,304.44974,,,,,,,,,,,,,,,,,,,,,,,
"-17.640526,-46.12033",0.14490351,,303.65353,,,,,,,,,,,,,,,,,,,,,,,
"-41.80753,-55.08299",-9999.0,,294.03668,,,,,,,,,,,,,,,,,,,,,,,
"-41.058483,-25.954357",-9999.0,,293.11325,,,,,,,,,,,,,,,,,,,,,,,
"-36.375854,-25.207468",-9999.0,,295.9004,,,,,,,,,,,,,,,,,,,,,,,
"-43.71934,-52.46888",-9999.0,,295.28247,,,,,,,,,,,,,,,,,,,,,,,
"-34.30753,-26.3278",-9999.0,,297.87924,,,,,,,,,,,,,,,,,,,,,,,
"-45.293133,-54.336098",-9999.0,,295.41412,,,,,,,,,,,,,,,,,,,,,,,
"-35.680595,-50.975105",-9999.0,,301.44064,,,,,,,,,,,,,,,,,,,,,,,
"-32.28808,-53.215767",0.34673095,,299.49207,,,,,,,,,,,,,,,,,,,,,,,
"-5.5159335,-70.39419",0.28078997,,298.58582,,,,,,,,,,,,,,,,,,,,,,,
"-51.18893,-31.92946",-9999.0,,281.59607,,,,,,,,,,,,,,,,,,,,,,,
"-32.28808,-74.87552",-9999.0,,297.87637,,,,,,,,,,,,,,,,,,,,,,,
"9.504226,-65.16598",0.2758919,,306.95963,,,,,,,,,,,,,,,,,,,,,,,
"-31.955841,-75.99585",-9999.0,,298.464,,,,,,,,,,,,,,,,,,,,,,,
"-12.669013,-45.0",0.12622832,,304.37094,,,,,,,,,,,,,,,,,,,,,,,
"-38.499725,-52.842323",-9999.0,,298.17007,,,,,,,,,,,,,,,,,,,,,,,
"-29.01589,-73.75519",-9999.0,,297.5639,,,,,,,,,,,,,,,,,,,,,,,
"-8.932143,-20.726141",-9999.0,,305.15945,,,,,,,,,,,,,,,,,,,,,,,
"-44.89572,-56.20332",-9999.0,,293.31277,,,,,,,,,,,,,,,,,,,,,,,
"-55.40666,-34.543568",-9999.0,,280.0781,,,,,,,,,,,,,,,,,,,,,,,
"-19.126749,-71.88797",-9999.0,,301.89743,,,,,,,,,,,,,,,,,,,,,,,
"-26.15579,-50.601658",0.44869575,,299.28394,,,,,,,,,,,,,,,,,,,,,,,
"-6.0836515,-44.253113",0.21462435,,305.65546,,,,,,,,,,,,,,,,,,,,,,,
"0.4236687,-42.759335",-9999.0,,306.93365,,,,,,,,,,,,,,,,,,,,,,,
"-53.012913,-83.83817",-9999.0,,286.1973,,,,,,,,,,,,,,,,,,,,,,,
"-28.054333,-47.61411",-9999.0,,304.59607,,,,,,,,,,,,,,,,,,,,,,,
"-41.431942,-79.73029",-9999.0,,294.63333,,,,,,,,,,,,,,,,,,,,,,,
"-23.36277,-23.713694",-9999.0,,305.6648,,,,,,,,,,,,,,,,,,,,,,,
"-7.5056257,-21.846474",-9999.0,,305.5682,,,,,,,,,,,,,,,,,,,,,,,
"-5.799723,-20.726141",-9999.0,,305.71323,,,,,,,,,,,,,,,,,,,,,,,
"-50.74406,-34.543568",-9999.0,,282.4218,,,,,,,,,,,,,,,,,,,,,,,
"-16.166172,-23.340248",-9999.0,,304.5731,,,,,,,,,,,,,,,,,,,,,,,
"-23.978218,-47.987553",0.1984784,,297.2781,,,,,,,,,,,,,,,,,,,,,,,
"-35.680595,-29.688797",-9999.0,,297.28586,,,,,,,,,,,,,,,,,,,,,,,
"-26.785158,-50.228214",0.47940978,,295.3603,,,,,,,,,,,,,,,,,,,,,,,
"-45.693314,-28.941908",-9999.0,,286.44763,,,,,,,,,,,,,,,,,,,,,,,
"-40.317745,-53.215767",-9999.0,,296.76367,,,,,,,,,,,,,,,,,,,,,,,
"-46.502296,-80.850624",-9999.0,,290.3779,,,,,,,,,,,,,,,,,,,,,,,
"-44.501,-57.32365",-9999.0,,292.93298,,,,,,,,,,,,,,,,,,,,,,,
"-20.626143,-74.12863",-9999.0,,300.04218,,,,,,,,,,,,,,,,,,,,,,,
"-22.140102,-46.867218",0.25578147,,301.29672,,,,,,,,,,,,,,,,,,,,,,,
"-46.502296,-76.74274",-9999.0,,291.75497,,,,,,,,,,,,,,,,,,,,,,,
"-51.18893,-52.842323",-9999.0,,286.15085,,,,,,,,,,,,,,,,,,,,,,,
"-36.027473,-53.58921",-9999.0,,300.86917,,,,,,,,,,,,,,,,,,,,,,,
"-36.027473,-53.962654",-9999.0,,301.39664,,,,,,,,,,,,,,,,,,,,,,,
"5.5159335,-40.892117",-9999.0,,306.36057,,,,,,,,,,,,,,,,,,,,,,,
"-34.64869,-27.074688",-9999.0,,297.76315,,,,,,,,,,,,,,,,,,,,,,,
"-30.311827,-48.73444",-9999.0,,303.8875,,,,,,,,,,,,,,,,,,,,,,,
"-14.70247,-22.966805",-9999.0,,304.6199,,,,,,,,,,,,,,,,,,,,,,,
"-20.927721,-49.481327",0.14206453,,302.64713,,,,,,,,,,,,,,,,,,,,,,,
"-36.027473,-52.095436",-9999.0,,301.55527,,,,,,,,,,,,,,,,,,,,,,,
"-48.579163,-35.663902",-9999.0,,286.0893,,,,,,,,,,,,,,,,,,,,,,,
"8.075637,-40.14523",-9999.0,,305.1793,,,,,,,,,,,,,,,,,,,,,,,
"-42.565308,-54.336098",-9999.0,,297.00912,,,,,,,,,,,,,,,,,,,,,,,
"-19.42553,-22.59336",-9999.0,,305.38153,,,,,,,,,,,,,,,,,,,,,,,
"-32.28808,-77.489624",-9999.0,,299.3086,,,,,,,,,,,,,,,,,,,,,,,
"-2.4014523,-67.78008",0.30453867,,298.35846,,,,,,,,,,,,,,,,,,,,,,,
"-41.058483,-26.3278",-9999.0,,293.32254,,,,,,,,,,,,,,,,,,,,,,,
"-46.911266,-82.3444",-9999.0,,289.60565,,,,,,,,,,,,,,,,,,,,,,,
"-30.311827,-26.3278",-9999.0,,302.5619,,,,,,,,,,,,,,,,,,,,,,,
"-49.433758,-31.92946",-9999.0,,283.38965,,,,,,,,,,,,,,,,,,,,,,,
"-17.93678,-71.141075",-9999.0,,303.69446,,,,,,,,,,,,,,,,,,,,,,,
"-5.799723,-70.76763",0.2656228,,299.24454,,,,,,,,,,,,,,,,,,,,,,,
"-37.07728,-79.35685",-9999.0,,297.58545,,,,,,,,,,,,,,,,,,,,,,,
"2.684167,-42.38589",-9999.0,,306.7511,,,,,,,,,,,,,,,,,,,,,,,
"-7.5056257,-71.141075",0.28657556,,299.38553,,,,,,,,,,,,,,,,,,,,,,,
"-45.693314,-27.448133",-9999.0,,287.40933,,,,,,,,,,,,,,,,,,,,,,,
"-42.94761,-28.568464",-9999.0,,290.4725,,,,,,,,,,,,,,,,,,,,,,,
"-31.955841,-25.207468",-9999.0,,300.52094,,,,,,,,,,,,,,,,,,,,,,,
"-38.499725,-30.435684",-9999.0,,295.68326,,,,,,,,,,,,,,,,,,,,,,,
"-2.684167,-43.132782",0.20960195,,306.79535,,,,,,,,,,,,,,,,,,,,,,,
"-6.9363413,-69.27386",0.2967038,,298.85855,,,,,,,,,,,,,,,,,,,,,,,
"-21.836075,-71.141075",-9999.0,,300.74017,,,,,,,,,,,,,,,,,,,,,,,
"-26.470053,-50.975105",0.58098066,,294.89645,,,,,,,,,,,,,,,,,,,,,,,
"8.075637,-40.518673",-9999.0,,305.244,,,,,,,,,,,,,,,,,,,,,,,
"-39.22136,-30.06224",-9999.0,,295.31836,,,,,,,,,,,,,,,,,,,,,,,
"-8.646433,-21.846474",-9999.0,,305.3104,,,,,,,,,,,,,,,,,,,,,,,
"-23.056093,-22.59336",-9999.0,,305.44504,,,,,,,,,,,,,,,,,,,,,,,
"-47.738617,-82.71784",-9999.0,,288.76062,,,,,,,,,,,,,,,,,,,,,,,
"4.0988297,-67.033195",0.23851652,,298.8753,,,,,,,,,,,,,,,,,,,,,,,
"6.0836515,-43.506226",-9999.0,,306.04037,,,,,,,,,,,,,,,,,,,,,,,
"-34.64869,-27.448133",-9999.0,,297.89825,,,,,,,,,,,,,,,,,,,,,,,
"10.938648,-65.912865",-9999.0,,305.30713,,,,,,,,,,,,,,,,,,,,,,,
"-39.58492,-52.095436",-9999.0,,297.81857,,,,,,,,,,,,,,,,,,,,,,,
"-18.530754,-71.141075",-9999.0,,302.70752,,,,,,,,,,,,,,,,,,,,,,,
"-37.430386,-75.99585",-9999.0,,297.22043,,,,,,,,,,,,,,,,,,,,,,,
"-8.360933,-21.473028",-9999.0,,305.25986,,,,,,,,,,,,,,,,,,,,,,,
"-27.101122,-74.87552",-9999.0,,297.97302,,,,,,,,,,,,,,,,,,,,,,,
"-53.012913,-54.336098",-9999.0,,285.39255,,,,,,,,,,,,,,,,,,,,,,,
"-15.872617,-45.373444",0.09543373,,305.08057,,,,,,,,,,,,,,,,,,,,,,,
"-26.470053,-49.481327",0.54585665,,295.8968,,,,,,,,,,,,,,,,,,,,,,,
"-0.14122179,-43.87967",-9999.0,,307.0043,,,,,,,,,,,,,,,,,,,,,,,
"-52.091694,-80.10374",-9999.0,,287.05362,,,,,,,,,,,,,,,,,,,,,,,
"-18.233519,-21.099585",-9999.0,,304.38895,,,,,,,,,,,,,,,,,,,,,,,
"-25.529726,-23.713694",-9999.0,,305.11148,,,,,,,,,,,,,,,,,,,,,,,
"-44.89572,-52.095436",-9999.0,,294.83185,,,,,,,,,,,,,,,,,,,,,,,
"-30.966091,-73.75519",-9999.0,,297.69797,,,,,,,,,,,,,,,,,,,,,,,
"-35.680595,-78.23651",-9999.0,,298.35358,,,,,,,,,,,,,,,,,,,,,,,
"-24.596556,-48.73444",0.2556239,,296.51212,,,,,,,,,,,,,,,,,,,,,,,
"-51.18893,-80.850624",-9999.0,,287.32437,,,,,,,,,,,,,,,,,,,,,,,
"-34.30753,-27.821577",-9999.0,,298.2948,,,,,,,,,,,,,,,,,,,,,,,
"-35.680595,-24.834024",-9999.0,,296.54147,,,,,,,,,,,,,,,,,,,,,,,
"8.075637,-67.40664",0.28090578,,308.96786,,,,,,,,,,,,,,,,,,,,,,,
"10.364119,-65.53942",-9999.0,,305.88638,,,,,,,,,,,,,,,,,,,,,,,
"-45.293133,-28.941908",-9999.0,,286.7362,,,,,,,,,,,,,,,,,,,,,,,
"-28.3739,-75.24896",-9999.0,,298.12564,,,,,,,,,,,,,,,,,,,,,,,
"-33.967724,-24.834024",-9999.0,,298.16373,,,,,,,,,,,,,,,,,,,,,,,
"-37.07728,-27.448133",-9999.0,,296.21045,,,,,,,,,,,,,,,,,,,,,,,
"4.6653304,-43.87967",-9999.0,,306.5783,,,,,,,,,,,,,,,,,,,,,,,
"-20.024717,-73.75519",-9999.0,,300.6786,,,,,,,,,,,,,,,,,,,,,,,
"-12.669013,-70.39419",0.4738338,,298.04724,,,,,,,,,,,,,,,,,,,,,,,
"11.226317,-64.41909",-9999.0,,306.7959,,,,,,,,,,,,,,,,,,,,,,,
"-48.579163,-80.10374",-9999.0,,288.95737,,,,,,,,,,,,,,,,,,,,,,,
"-44.108894,-50.975105",-9999.0,,295.5531,,,,,,,,,,,,,,,,,,,,,,,
"-22.444773,-74.12863",-9999.0,,299.14838,,,,,,,,,,,,,,,,,,,,,,,
"-47.738617,-56.20332",-9999.0,,289.29095,,,,,,,,,,,,,,,,,,,,,,,
"-53.012913,-83.091286",-9999.0,,286.2441,,,,,,,,,,,,,,,,,,,,,,,
"-1.8361874,-20.726141",-9999.0,,305.80392,,,,,,,,,,,,,,,,,,,,,,,
"-48.15719,-77.86307",-9999.0,,290.13834,,,,,,,,,,,,,,,,,,,,,,,
"-43.71934,-56.950207",-9999.0,,293.67657,,,,,,,,,,,,,,,,,,,,,,,
"-24.28702,-50.601658",0.47225714,,295.8729,,,,,,,,,,,,,,,,,,,,,,,
"-31.294872,-28.19502",-9999.0,,301.443,,,,,,,,,,,,,,,,,,,,,,,
"-49.00465,-60.311203",-9999.0,,289.54465,,,,,,,,,,,,,,,,,,,,,,,
"0.4236687,-44.253113",-9999.0,,306.9602,,,,,,,,,,,,,,,,,,,,,,,
"10.938648,-42.012447",-9999.0,,305.207,,,,,,,,,,,,,,,,,,,,,,,
"-48.579163,-28.568464",-9999.0,,285.8602,,,,,,,,,,,,,,,,,,,,,,,
"-5.799723,-43.87967",0.20726652,,305.806,,,,,,,,,,,,,,,,,,,,,,,
"-18.828493,-73.0083",-9999.0,,301.6466,,,,,,,,,,,,,,,,,,,,,,,
"-41.431942,-79.35685",-9999.0,,294.80618,,,,,,,,,,,,,,,,,,,,,,,
"-20.325144,-48.360996",0.34872252,,302.992,,,,,,,,,,,,,,,,,,,,,,,
"-2.966945,-68.52697",0.5085603,,299.82568,,,,,,,,,,,,,,,,,,,,,,,
"-20.325144,-22.59336",-9999.0,,305.36517,,,,,,,,,,,,,,,,,,,,,,,
"-38.859642,-75.24896",-9999.0,,296.50256,,,,,,,,,,,,,,,,,,,,,,,
"-50.303333,-85.33195",-9999.0,,287.14722,,,,,,,,,,,,,,,,,,,,,,,
"-13.248274,-70.39419",0.49056607,,295.0835,,,,,,,,,,,,,,,,,,,,,,,
"-17.93678,-73.0083",-9999.0,,301.75626,,,,,,,,,,,,,,,,,,,,,,,
"2.4014523,-67.033195",0.38216606,,298.5949,,,,,,,,,,,,,,,,,,,,,,,
"-29.661814,-25.580914",-9999.0,,302.9287,,,,,,,,,,,,,,,,,,,,,,,
"-8.075637,-21.099585",-9999.0,,305.2306,,,,,,,,,,,,,,,,,,,,,,,
"-1.5536234,-20.352697",-9999.0,,305.62656,,,,,,,,,,,,,,,,,,,,,,,
"-52.549908,-84.58506",-9999.0,,286.52844,,,,,,,,,,,,,,,,,,,,,,,
"-12.669013,-70.76763",0.41610283,,297.86288,,,,,,,,,,,,,,,,,,,,,,,
"-30.966091,-52.095436",0.30629236,,301.27286,,,,,,,,,,,,,,,,,,,,,,,
"-29.661814,-73.381744",-9999.0,,297.31714,,,,,,,,,,,,,,,,,,,,,,,
"-25.529726,-46.867218",-9999.0,,305.5602,,,,,,,,,,,,,,,,,,,,,,,
"-3.5327194,-20.726141",-9999.0,,306.03033,,,,,,,,,,,,,,,,,,,,,,,
"-2.684167,-69.27386",0.45440966,,298.28677,,,,,,,,,,,,,,,,,,,,,,,
"-38.14157,-78.983406",-9999.0,,296.8407,,,,,,,,,,,,,,,,,,,,,,,
"-17.640526,-21.099585",-9999.0,,304.23355,,,,,,,,,,,,,,,,,,,,,,,
"-45.693314,-55.456432",-9999.0,,293.51874,,,,,,,,,,,,,,,,,,,,,,,
"-50.74406,-77.489624",-9999.0,,288.22894,,,,,,,,,,,,,,,,,,,,,,,
"-47.32334,-52.842323",-9999.0,,292.4836,,,,,,,,,,,,,,,,,,,,,,,
"-7.2208962,-20.726141",-9999.0,,305.44797,,,,,,,,,,,,,,,,,,,,,,,
"-52.549908,-61.804977",-9999.0,,287.31815,,,,,,,,,,,,,,,,,,,,,,,
"-46.502296,-81.22407",-9999.0,,290.34332,,,,,,,,,,,,,,,,,,,,,,,
"-39.22136,-25.580914",-9999.0,,294.01965,,,,,,,,,,,,,,,,,,,,,,,
"-33.629246,-50.228214",-9999.0,,303.52356,,,,,,,,,,,,,,,,,,,,,,,
"-43.332268,-53.58921",-9999.0,,296.00177,,,,,,,,,,,,,,,,,,,,,,,
"-15.579478,-70.39419",0.1536194,,285.38275,,,,,,,,,,,,,,,,,,,,,,,
"-27.417961,-22.966805",-9999.0,,304.50937,,,,,,,,,,,,,,,,,,,,,,,
"-14.70247,-48.360996",0.20176508,,303.63,,,,,,,,,,,,,,,,,,,,,,,
"-31.294872,-52.095436",0.3078551,,301.1327,,,,,,,,,,,,,,,,,,,,,,,
"10.938648,-40.518673",-9999.0,,305.1288,,,,,,,,,,,,,,,,,,,,,,,
"-9.504226,-20.726141",-9999.0,,305.10233,,,,,,,,,,,,,,,,,,,,,,,
"-23.056093,-24.834024",-9999.0,,305.84418,,,,,,,,,,,,,,,,,,,,,,,
"-45.293133,-53.215767",-9999.0,,295.1653,,,,,,,,,,,,,,,,,,,,,,,
"-12.091032,-21.099585",-9999.0,,304.61063,,,,,,,,,,,,,,,,,,,,,,,
"-49.433758,-59.564316",-9999.0,,289.10074,,,,,,,,,,,,,,,,,,,,,,,
"-9.504226,-46.493774",0.09012695,,305.40903,,,,,,,,,,,,,,,,,,,,,,,
"-54.916687,-31.92946",-9999.0,,279.06512,,,,,,,,,,,,,,,,,,,,,,,
"-38.859642,-78.609955",-9999.0,,296.37695,,,,,,,,,,,,,,,,,,,,,,,
"-16.166172,-70.020744",0.09044288,,285.19592,,,,,,,,,,,,,,,,,,,,,,,
"-0.14122179,-42.38589",-9999.0,,306.95975,,,,,,,,,,,,,,,,,,,,,,,
"-2.1187947,-67.033195",0.51685023,,298.42477,,,,,,,,,,,,,,,,,,,,,,,
"-11.226317,-44.626556",0.09180069,,307.3763,,,,,,,,,,,,,,,,,,,,,,,
"-47.738617,-56.576763",-9999.0,,289.049,,,,,,,,,,,,,,,,,,,,,,,
"-41.80753,-80.47718",-9999.0,,293.88727,,,,,,,,,,,,,,,,,,,,,,,
"-41.431942,-55.08299",-9999.0,,294.18512,,,,,,,,,,,,,,,,,,,,,,,
"-48.15719,-55.456432",-9999.0,,287.99344,,,,,,,,,,,,,,,,,,,,,,,
"-30.638416,-47.987553",-9999.0,,304.2307,,,,,,,,,,,,,,,,,,,,,,,
"-50.303333,-52.842323",-9999.0,,286.20465,,,,,,,,,,,,,,,,,,,,,,,
"6.9363413,-66.28631",0.25018167,,300.27148,,,,,,,,,,,,,,,,,,,,,,,
"-10.364119,-68.52697",0.26981965,,298.35443,,,,,,,,,,,,,,,,,,,,,,,
"-11.226317,-21.099585",-9999.0,,304.48965,,,,,,,,,,,,,,,,,,,,,,,
"-53.48089,-58.81743",-9999.0,,286.09863,,,,,,,,,,,,,,,,,,,,,,,
"-52.091694,-53.962654",-9999.0,,286.1382,,,,,,,,,,,,,,,,,,,,,,,
"4.9487443,-67.033195",0.2366147,,293.5428,,,,,,,,,,,,,,,,,,,,,,,
"-49.00465,-60.684647",-9999.0,,289.91943,,,,,,,,,,,,,,,,,,,,,,,
"-15.286747,-20.726141",-9999.0,,304.11118,,,,,,,,,,,,,,,,,,,,,,,
"-22.444773,-25.207468",-9999.0,,305.95844,,,,,,,,,,,,,,,,,,,,,,,
"-25.217896,-25.207468",-9999.0,,305.394,,,,,,,,,,,,,,,,,,,,,,,
"-20.325144,-21.846474",-9999.0,,305.19305,,,,,,,,,,,,,,,,,,,,,,,
"10.651252,-42.38589",-9999.0,,305.25888,,,,,,,,,,,,,,,,,,,,,,,
"-39.950367,-80.850624",-9999.0,,295.30554,,,,,,,,,,,,,,,,,,,,,,,
"-34.64869,-53.58921",-9999.0,,301.7162,,,,,,,,,,,,,,,,,,,,,,,
"-13.248274,-47.987553",0.16360402,,305.6085,,,,,,,,,,,,,,,,,,,,,,,
"-48.15719,-58.443985",-9999.0,,287.96228,,,,,,,,,,,,,,,,,,,,,,,
"-50.74406,-80.47718",-9999.0,,287.54562,,,,,,,,,,,,,,,,,,,,,,,
"-26.15579,-72.26141",-9999.0,,297.411,,,,,,,,,,,,,,,,,,,,,,,
"-39.950367,-75.99585",-9999.0,,296.2304,,,,,,,,,,,,,,,,,,,,,,,
"-47.738617,-31.182573",-9999.0,,284.96478,,,,,,,,,,,,,,,,,,,,,,,
"-12.091032,-71.88797",0.15298209,,295.0756,,,,,,,,,,,,,,,,,,,,,,,
"5.2322764,-43.132782",-9999.0,,306.44922,,,,,,,,,,,,,,,,,,,,,,,
"-9.790613,-46.867218",0.09387449,,306.0648,,,,,,,,,,,,,,,,,,,,,,,
"-34.991234,-24.834024",-9999.0,,296.86917,,,,,,,,,,,,,,,,,,,,,,,
"-33.967724,-49.85477",-9999.0,,302.5307,,,,,,,,,,,,,,,,,,,,,,,
"-42.94761,-80.47718",-9999.0,,292.86407,,,,,,,,,,,,,,,,,,,,,,,
"-8.360933,-20.726141",-9999.0,,305.16495,,,,,,,,,,,,,,,,,,,,,,,
"-3.5327194,-68.90041",0.51159024,,299.27597,,,,,,,,,,,,,,,,,,,,,,,
"-24.906843,-25.954357",-9999.0,,305.62723,,,,,,,,,,,,,,,,,,,,,,,
"-23.36277,-73.0083",-9999.0,,298.95767,,,,,,,,,,,,,,,,,,,,,,,
"-32.956165,-27.448133",-9999.0,,299.31055,,,,,,,,,,,,,,,,,,,,,,,
"-29.33835,-24.087137",-9999.0,,302.82944,,,,,,,,,,,,,,,,,,,,,,,
"-10.077242,-70.39419",0.25278428,,297.99478,,,,,,,,,,,,,,,,,,,,,,,
"-19.72485,-46.867218",0.31450352,,299.6924,,,,,,,,,,,,,,,,,,,,,,,
"-19.126749,-49.107883",0.16896953,,302.78497,,,,,,,,,,,,,,,,,,,,,,,
"-29.661814,-50.975105",0.36974,,299.26758,,,,,,,,,,,,,,,,,,,,,,,
"0.14122179,-44.253113",-9999.0,,306.95483,,,,,,,,,,,,,,,,,,,,,,,
"-25.842354,-50.228214",0.48550773,,298.93558,,,,,,,,,,,,,,,,,,,,,,,
"6.6519537,-66.28631",0.31402692,,296.9865,,,,,,,,,,,,,,,,,,,,,,,
"3.8157291,-66.28631",0.29861972,,297.68597,,,,,,,,,,,,,,,,,,,,,,,
"-39.58492,-50.601658",-9999.0,,299.1998,,,,,,,,,,,,,,,,,,,,,,,
"-22.140102,-73.75519",-9999.0,,299.33917,,,,,,,,,,,,,,,,,,,,,,,
"-17.344746,-22.219917",-9999.0,,304.62366,,,,,,,,,,,,,,,,,,,,,,,
"-25.217896,-25.580914",-9999.0,,305.50662,,,,,,,,,,,,,,,,,,,,,,,
"-52.091694,-61.431534",-9999.0,,290.29858,,,,,,,,,,,,,,,,,,,,,,,
"-42.185303,-80.47718",-9999.0,,293.6873,,,,,,,,,,,,,,,,,,,,,,,
"-19.72485,-71.88797",-9999.0,,301.82126,,,,,,,,,,,,,,,,,,,,,,,
"-24.596556,-22.59336",-9999.0,,305.2273,,,,,,,,,,,,,,,,,,,,,,,
"-52.091694,-80.850624",-9999.0,,287.07297,,,,,,,,,,,,,,,,,,,,,,,
"-39.58492,-53.58921",-9999.0,,296.44128,,,,,,,,,,,,,,,,,,,,,,,
"-13.538405,-47.61411",0.17138308,,302.8832,,,,,,,,,,,,,,,,,,,,,,,
"-30.638416,-74.12863",-9999.0,,297.78394,,,,,,,,,,,,,,,,,,,,,,,
"-5.799723,-68.52697",0.387915,,298.6768,,,,,,,,,,,,,,,,,,,,,,,
"-40.317745,-52.095436",-9999.0,,296.93643,,,,,,,,,,,,,,,,,,,,,,,
"-21.532677,-24.834024",-9999.0,,305.75916,,,,,,,,,,,,,,,,,,,,,,,
"-49.86661,-84.58506",-9999.0,,287.2467,,,,,,,,,,,,,,,,,,,,,,,
"8.075637,-66.28631",0.15871882,,308.2979,,,,,,,,,,,,,,,,,,,,,,,
"-18.233519,-70.76763",-9999.0,,303.5702,,,,,,,,,,,,,,,,,,,,,,,
"-33.967724,-75.99585",-9999.0,,298.39008,,,,,,,,,,,,,,,,,,,,,,,
"-50.74406,-59.93776",-9999.0,,288.8806,,,,,,,,,,,,,,,,,,,,,,,
"-51.18893,-85.33195",-9999.0,,286.8382,,,,,,,,,,,,,,,,,,,,,,,
"-17.344746,-71.51453",-9999.0,,303.20306,,,,,,,,,,,,,,,,,,,,,,,
"-13.248274,-72.63486",0.19584928,,288.7063,,,,,,,,,,,,,,,,,,,,,,,
"-39.22136,-27.821577",-9999.0,,294.7621,,,,,,,,,,,,,,,,,,,,,,,
"-40.317745,-27.821577",-9999.0,,293.81366,,,,,,,,,,,,,,,,,,,,,,,
"6.367726,-40.518673",-9999.0,,306.1128,,,,,,,,,,,,,,,,,,,,,,,
"-44.89572,-78.23651",-9999.0,,291.93787,,,,,,,,,,,,,,,,,,,,,,,
"9.218072,-67.033195",0.17354533,,307.32364,,,,,,,,,,,,,,,,,,,,,,,
"-24.596556,-72.26141",-9999.0,,298.86865,,,,,,,,,,,,,,,,,,,,,,,
"-30.638416,-74.502075",-9999.0,,297.86533,,,,,,,,,,,,,,,,,,,,,,,
"-24.28702,-49.85477",0.3483908,,297.19724,,,,,,,,,,,,,,,,,,,,,,,
"-55.40666,-61.804977",-9999.0,,284.4707,,,,,,,,,,,,,,,,,,,,,,,
"-50.303333,-84.21162",-9999.0,,287.1228,,,,,,,,,,,,,,,,,,,,,,,
"1.2710963,-41.639004",-9999.0,,306.95197,,,,,,,,,,,,,,,,,,,,,,,
"-41.431942,-80.850624",-9999.0,,293.94388,,,,,,,,,,,,,,,,,,,,,,,
"-49.00465,-32.302906",-9999.0,,284.20828,,,,,,,,,,,,,,,,,,,,,,,
"-48.579163,-77.11618",-9999.0,,289.95135,,,,,,,,,,,,,,,,,,,,,,,
"-10.938648,-22.219917",-9999.0,,304.8152,,,,,,,,,,,,,,,,,,,,,,,
"-45.293133,-33.049793",-9999.0,,287.97165,,,,,,,,,,,,,,,,,,,,,,,
